Team,Year,Sport,Bronze,Gold,No medal,Silver
United States,1976,Canoeing,0,0,19,0
United States,1976,Cycling,0,0,15,0
United States,1976,Diving,2,2,7,1
United States,1976,Equestrianism,3,5,12,1
United States,1976,Fencing,0,0,31,0
United States,1976,Gymnastics,1,0,83,0
United States,1976,Handball,0,0,14,0
United States,1976,Judo,1,0,5,0
United States,1976,Modern Pentathlon,0,0,6,0
United States,1976,Rowing,9,0,42,3
United States,1976,Sailing,2,0,5,5
United States,1976,Shooting,0,2,11,1
United States,1976,Swimming,7,29,35,19
United States,1976,Weightlifting,0,0,8,1
United States,1976,Wrestling,2,1,14,3
United States,1984,Archery,0,1,4,1
United States,1984,Athletics,9,32,74,15
United States,1984,Basketball,0,24,0,0
United States,1984,Boxing,1,9,1,1
United States,1984,Canoeing,1,0,22,0
United States,1984,Cycling,5,4,8,7
United States,1984,Diving,3,2,0,3
United States,1984,Equestrianism,0,9,10,2
United States,1984,Fencing,1,0,31,0
United States,1984,Football,0,0,14,0
United States,1984,Gymnastics,6,10,58,10
United States,1984,Handball,0,0,27,0
United States,1984,Hockey,16,0,15,0
United States,1984,Judo,1,0,6,1
United States,1984,Modern Pentathlon,0,0,3,3
United States,1984,Rhythmic Gymnastics,0,0,2,0
United States,1984,Rowing,3,11,16,24
United States,1984,Sailing,0,7,0,6
United States,1984,Shooting,2,3,16,1
United States,1984,Swimming,0,50,18,13
United States,1984,Synchronized Swimming,0,3,2,0
United States,1984,Volleyball,0,12,0,12
United States,1984,Water Polo,0,0,0,13
United States,1984,Weightlifting,1,0,8,1
United States,1984,Wrestling,1,9,6,3
United States,1988,Archery,3,1,5,3
United States,1988,Athletics,6,22,95,12
United States,1988,Basketball,12,12,0,0
United States,1988,Boxing,2,3,3,3
United States,1988,Canoeing,0,3,20,0
United States,1988,Cycling,1,0,18,0
United States,1988,Diving,2,2,3,1
United States,1988,Equestrianism,0,0,19,5
United States,1988,Fencing,0,0,31,0
United States,1988,Football,0,0,16,0
United States,1988,Gymnastics,1,0,83,0
United States,1988,Handball,0,0,28,0
United States,1988,Hockey,0,0,16,0
United States,1988,Judo,1,0,5,1
United States,1988,Modern Pentathlon,0,0,6,0
United States,1988,Rhythmic Gymnastics,0,0,2,0
United States,1988,Rowing,9,0,39,5
United States,1988,Sailing,3,2,5,5
United States,1988,Shooting,0,0,29,1
United States,1988,Swimming,9,24,39,12
United States,1988,Synchronized Swimming,0,0,2,3
United States,1988,Table Tennis,0,0,5,0
United States,1988,Tennis,2,4,3,1
United States,1988,Volleyball,0,12,12,0
United States,1988,Water Polo,0,0,0,13
United States,1988,Weightlifting,0,0,10,0
United States,1988,Wrestling,3,2,14,1
United States,1992,Archery,0,0,12,0
United States,1992,Athletics,10,25,88,13
United States,1992,Badminton,0,0,9,0
United States,1992,Baseball,0,0,20,0
United States,1992,Basketball,12,12,0,0
United States,1992,Boxing,1,1,9,1
United States,1992,Canoeing,2,0,30,0
United States,1992,Cycling,2,0,18,0
United States,1992,Diving,1,1,5,1
United States,1992,Equestrianism,5,0,19,0
United States,1992,Fencing,0,0,22,0
United States,1992,Football,0,0,17,0
United States,1992,Gymnastics,8,1,73,2
United States,1992,Handball,0,0,13,0
United States,1992,Judo,0,0,12,1
United States,1992,Modern Pentathlon,0,0,6,0
United States,1992,Rhythmic Gymnastics,0,0,2,0
United States,1992,Rowing,2,0,42,8
United States,1992,Sailing,3,2,1,11
United States,1992,Shooting,0,1,26,1
United States,1992,Swimming,12,35,30,9
United States,1992,Synchronized Swimming,0,3,2,0
United States,1992,Table Tennis,0,0,9,0
United States,1992,Tennis,1,3,6,0
United States,1992,Volleyball,24,0,0,0
United States,1992,Water Polo,0,0,13,0
United States,1992,Weightlifting,0,0,10,0
United States,1992,Wrestling,2,3,12,3
United States,1996,Archery,0,4,8,0
United States,1996,Athletics,5,25,98,9
United States,1996,Badminton,0,0,4,0
United States,1996,Baseball,20,0,0,0
United States,1996,Basketball,0,24,0,0
United States,1996,Boxing,5,1,6,0
United States,1996,Canoeing,0,0,27,1
United States,1996,Cycling,1,0,25,2
United States,1996,Diving,2,0,6,0
United States,1996,Equestrianism,5,0,10,8
United States,1996,Fencing,0,0,30,0
United States,1996,Football,0,15,15,0
United States,1996,Gymnastics,1,8,80,2
United States,1996,Handball,0,0,32,0
United States,1996,Hockey,0,0,32,0
United States,1996,Judo,1,0,13,0
United States,1996,Modern Pentathlon,0,0,1,0
United States,1996,Rhythmic Gymnastics,0,0,7,0
United States,1996,Rowing,4,0,34,8
United States,1996,Sailing,4,0,12,0
United States,1996,Shooting,1,1,28,1
United States,1996,Softball,0,15,0,0
United States,1996,Swimming,2,47,32,11
United States,1996,Synchronized Swimming,0,10,0,0
United States,1996,Table Tennis,0,0,8,0
United States,1996,Tennis,0,4,6,0
United States,1996,Volleyball,0,0,23,0
United States,1996,Water Polo,0,0,13,0
United States,1996,Weightlifting,0,0,10,0
United States,1996,Wrestling,1,3,12,4
United States,2000,Archery,3,0,8,1
United States,2000,Athletics,8,16,107,4
United States,2000,Badminton,0,0,1,0
United States,2000,Baseball,0,24,0,0
United States,2000,Basketball,0,23,0,0
United States,2000,Boxing,2,0,8,2
United States,2000,Canoeing,0,0,19,0
United States,2000,Cycling,0,1,34,1
United States,2000,Diving,0,1,13,0
United States,2000,Equestrianism,8,1,14,0
United States,2000,Fencing,0,0,11,0
United States,2000,Football,0,0,17,13
United States,2000,Gymnastics,6,0,68,0
United States,2000,Judo,0,0,14,0
United States,2000,Modern Pentathlon,0,0,3,1
United States,2000,Rowing,4,0,42,2
United States,2000,Sailing,2,2,10,4
United States,2000,Shooting,2,1,31,0
United States,2000,Softball,0,15,0,0
United States,2000,Swimming,11,37,25,18
United States,2000,Synchronized Swimming,0,0,11,0
United States,2000,Table Tennis,0,0,5,0
United States,2000,Taekwondo,0,1,3,0
United States,2000,Tennis,1,3,7,0
United States,2000,Trampolining,0,0,1,0
United States,2000,Triathlon,0,0,6,0
United States,2000,Volleyball,0,0,24,0
United States,2000,Water Polo,0,0,13,13
United States,2000,Weightlifting,1,1,4,0
United States,2000,Wrestling,3,2,9,2
United States,2004,Archery,0,0,12,0
United States,2004,Athletics,5,18,95,15
United States,2004,Badminton,0,0,2,0
United States,2004,Basketball,12,12,0,0
United States,2004,Boxing,1,1,7,0
United States,2004,Canoeing,0,0,22,1
United States,2004,Cycling,0,0,21,2
United States,2004,Diving,0,0,14,0
United States,2004,Equestrianism,9,4,11,2
United States,2004,Fencing,1,1,22,0
United States,2004,Football,0,17,0,0
United States,2004,Gymnastics,1,2,55,16
United States,2004,Judo,1,0,11,0
United States,2004,Modern Pentathlon,0,0,4,0
United States,2004,Rhythmic Gymnastics,0,0,1,0
United States,2004,Rowing,0,9,27,9
United States,2004,Sailing,0,2,14,2
United States,2004,Shooting,0,2,27,1
United States,2004,Softball,0,15,0,0
United States,2004,Swimming,13,30,30,22
United States,2004,Synchronized Swimming,11,0,0,0
United States,2004,Table Tennis,0,0,7,0
United States,2004,Taekwondo,0,1,0,1
United States,2004,Tennis,0,0,6,1
United States,2004,Trampolining,0,0,1,0
United States,2004,Triathlon,1,0,5,0
United States,2004,Volleyball,0,0,24,0
United States,2004,Water Polo,12,0,13,0
United States,2004,Weightlifting,0,0,5,0
United States,2004,Wrestling,2,1,11,3
United States,2008,Archery,0,0,8,0
United States,2008,Athletics,6,16,106,10
United States,2008,Badminton,0,0,6,0
United States,2008,Baseball,24,0,0,0
United States,2008,Basketball,0,24,0,0
United States,2008,Boxing,1,0,7,0
United States,2008,Canoeing,0,0,8,0
United States,2008,Cycling,3,1,27,1
United States,2008,Diving,0,0,16,0
United States,2008,Equestrianism,1,4,15,1
United States,2008,Fencing,4,1,9,8
United States,2008,Football,0,17,16,0
United States,2008,Gymnastics,7,2,43,11
United States,2008,Hockey,0,0,16,0
United States,2008,Judo,1,0,9,0
United States,2008,Modern Pentathlon,0,0,4,0
United States,2008,Rowing,9,9,27,1
United States,2008,Sailing,0,1,16,1
United States,2008,Shooting,2,2,21,2
United States,2008,Softball,0,0,0,15
United States,2008,Swimming,16,31,29,21
United States,2008,Synchronized Swimming,0,0,11,0
United States,2008,Table Tennis,0,0,7,0
United States,2008,Taekwondo,2,0,1,1
United States,2008,Tennis,0,0,6,0
United States,2008,Trampolining,0,0,2,0
United States,2008,Triathlon,0,0,6,0
United States,2008,Volleyball,0,12,0,12
United States,2008,Water Polo,0,0,0,26
United States,2008,Weightlifting,0,0,6,0
United States,2008,Wrestling,2,1,13,0
United States,2012,Archery,0,0,9,3
United States,2012,Athletics,7,19,99,16
United States,2012,Badminton,0,0,3,0
United States,2012,Basketball,0,24,0,0
United States,2012,Boxing,1,1,10,0
United States,2012,Canoeing,0,0,8,0
United States,2012,Cycling,1,1,21,5
United States,2012,Diving,4,1,7,2
United States,2012,Equestrianism,0,0,25,0
United States,2012,Fencing,4,0,28,0
United States,2012,Football,0,17,0,0
United States,2012,Gymnastics,2,7,40,1
United States,2012,Hockey,0,0,16,0
United States,2012,Judo,1,1,3,0
United States,2012,Modern Pentathlon,0,0,3,0
United States,2012,Rhythmic Gymnastics,0,0,1,0
United States,2012,Rowing,8,9,27,0
United States,2012,Sailing,0,0,16,0
United States,2012,Shooting,1,3,21,0
United States,2012,Swimming,11,41,29,16
United States,2012,Synchronized Swimming,0,0,2,0
United States,2012,Table Tennis,0,0,6,0
United States,2012,Taekwondo,2,0,2,0
United States,2012,Tennis,0,1,7,0
United States,2012,Trampolining,0,0,2,0
United States,2012,Triathlon,0,0,5,0
United States,2012,Volleyball,0,0,12,12
United States,2012,Water Polo,0,12,13,0
United States,2012,Weightlifting,0,0,3,0
United States,2012,Wrestling,2,2,13,0
United States,2016,Archery,1,0,3,3
United States,2016,Athletics,9,27,100,10
United States,2016,Badminton,0,0,8,0
United States,2016,Basketball,0,24,0,0
United States,2016,Boxing,1,1,5,1
United States,2016,Canoeing,0,0,7,0
United States,2016,Cycling,0,2,17,6
United States,2016,Diving,1,0,9,4
United States,2016,Equestrianism,5,0,15,4
United States,2016,Fencing,8,0,16,2
United States,2016,Football,0,0,17,0
United States,2016,Golf,1,0,6,0
United States,2016,Gymnastics,2,8,33,6
United States,2016,Hockey,0,0,16,0
United States,2016,Judo,0,1,4,1
United States,2016,Modern Pentathlon,0,0,3,0
United States,2016,Rhythmic Gymnastics,0,0,6,0
United States,2016,Rowing,0,9,31,1
United States,2016,Rugby Sevens,0,0,25,0
United States,2016,Sailing,1,0,14,0
United States,2016,Shooting,2,1,23,0
United States,2016,Swimming,9,48,28,14
United States,2016,Synchronized Swimming,0,0,2,0
United States,2016,Table Tennis,0,0,10,0
United States,2016,Taekwondo,1,0,3,0
United States,2016,Tennis,0,0,8,0
United States,2016,Trampolining,0,0,2,0
United States,2016,Triathlon,0,1,5,0
United States,2016,Volleyball,24,0,0,0
United States,2016,Water Polo,0,13,13,0
United States,2016,Weightlifting,1,0,3,0
United States,2016,Wrestling,1,2,11,0
United States,2020,3x3 Basketball,0,4,0,0
United States,2020,Archery,0,0,14,0
United States,2020,Artistic Gymnastics,2,2,58,5
United States,2020,Artistic Swimming,0,0,2,0
United States,2020,Athletics,14,21,108,17
United States,2020,Badminton,0,0,4,0
United States,2020,Baseball/Softball,0,0,0,39
United States,2020,Basketball,0,24,0,0
United States,2020,Beach Volleyball,0,2,6,0
United States,2020,Boxing,1,0,6,3
United States,2020,Canoe Slalom,0,0,4,0
United States,2020,Canoe Sprint,0,1,0,0
United States,2020,Cycling BMX Freestyle,0,0,3,1
United States,2020,Cycling BMX Racing,0,0,5,0
United States,2020,Cycling Mountain Bike,0,0,4,0
United States,2020,Cycling Road,0,0,10,0
United States,2020,Cycling Track,5,1,11,0
United States,2020,Diving,1,0,9,4
United States,2020,Equestrian,0,0,15,7
United States,2020,Fencing,4,1,37,0
United States,2020,Football,22,0,0,0
United States,2020,Golf,0,2,6,0
United States,2020,Judo,0,0,4,0
United States,2020,Karate,1,0,3,0
United States,2020,Marathon Swimming,0,0,3,0
United States,2020,Modern Pentathlon,0,0,2,0
United States,2020,Rhythmic Gymnastics,0,0,7,0
United States,2020,Rowing,0,0,37,0
United States,2020,Rugby Sevens,0,0,26,0
United States,2020,Sailing,0,0,13,0
United States,2020,Shooting,2,3,28,3
United States,2020,Skateboarding,2,0,10,0
United States,2020,Sport Climbing,0,0,3,1
United States,2020,Surfing,0,1,3,0
United States,2020,Swimming,15,22,46,22
United States,2020,Table Tennis,0,0,10,0
United States,2020,Taekwondo,0,1,1,0
United States,2020,Tennis,0,0,17,0
United States,2020,Trampoline Gymnastics,0,0,2,0
United States,2020,Triathlon,1,0,4,5
United States,2020,Volleyball,0,12,12,0
United States,2020,Water Polo,0,13,13,0
United States,2020,Weightlifting,1,0,6,1
United States,2020,Wrestling,4,3,6,2
United States,2024,3x3 Basketball,4,0,4,0
United States,2024,Archery,2,0,6,1
United States,2024,Artistic Gymnastics,9,7,59,1
United States,2024,Artistic Swimming,0,0,2,9
United States,2024,Athletics,9,33,96,16
United States,2024,Badminton,0,0,8,0
United States,2024,Basketball,0,24,0,0
United States,2024,Beach Volleyball,0,0,8,0
United States,2024,Boxing,1,0,7,0
United States,2024,Breaking,1,0,3,0
United States,2024,Canoe Slalom,1,0,4,0
United States,2024,Canoe Sprint,0,0,4,1
United States,2024,Cycling BMX Freestyle,0,0,3,1
United States,2024,Cycling BMX Racing,0,0,7,0
United States,2024,Cycling Mountain Bike,0,0,3,1
United States,2024,Cycling Road,0,0,5,0
United States,2024,"Cycling Road, Cycling Track",0,0,5,0
United States,2024,"Cycling Road, Triathlon",0,0,2,0
United States,2024,Cycling Track,0,5,4,0
United States,2024,Diving,0,0,12,2
United States,2024,Equestrian,0,0,18,4
United States,2024,Fencing,1,5,28,1
United States,2024,Football,0,20,19,0
United States,2024,Golf,0,1,6,0
United States,2024,Hockey,0,0,16,0
United States,2024,Judo,0,0,4,0
United States,2024,Marathon Swimming,0,0,2,0
United States,2024,"Marathon Swimming, Swimming",0,0,3,0
United States,2024,Modern Pentathlon,0,0,1,0
United States,2024,Rhythmic Gymnastics,0,0,1,0
United States,2024,Rowing,9,4,29,0
United States,2024,Rugby Sevens,12,0,14,0
United States,2024,Sailing,2,0,11,0
United States,2024,Shooting,1,1,24,4
United States,2024,Skateboarding,1,0,9,2
United States,2024,Sport Climbing,1,0,6,1
United States,2024,Surfing,0,1,4,0
United States,2024,Swimming,7,27,42,35
United States,2024,Table Tennis,0,0,6,0
United States,2024,Taekwondo,1,0,3,0
United States,2024,Tennis,2,0,14,2
United States,2024,Trampoline Gymnastics,0,0,2,0
United States,2024,Triathlon,0,0,4,0
United States,2024,Volleyball,13,0,0,13
United States,2024,Water Polo,13,0,13,0
United States,2024,Weightlifting,1,1,3,0
United States,2024,Wrestling,3,2,9,2
United States Golf Association-3,1904,Golf,10,0,0,0
United States Virgin Islands,1968,Athletics,0,0,2,0
United States Virgin Islands,1968,Sailing,0,0,3,0
United States Virgin Islands,1968,Weightlifting,0,0,1,0
United States Virgin Islands,1972,Athletics,0,0,1,0
United States Virgin Islands,1972,Boxing,0,0,1,0
United States Virgin Islands,1972,Sailing,0,0,8,0
United States Virgin Islands,1972,Shooting,0,0,6,0
United States Virgin Islands,1976,Athletics,0,0,3,0
United States Virgin Islands,1976,Boxing,0,0,2,0
United States Virgin Islands,1976,Sailing,0,0,6,0
United States Virgin Islands,1976,Shooting,0,0,4,0
United States Virgin Islands,1976,Swimming,0,0,7,0
United States Virgin Islands,1976,Wrestling,0,0,4,0
United States Virgin Islands,1984,Athletics,0,0,5,0
United States Virgin Islands,1984,Boxing,0,0,1,0
United States Virgin Islands,1984,Equestrianism,0,0,1,0
United States Virgin Islands,1984,Fencing,0,0,5,0
United States Virgin Islands,1984,Sailing,0,0,9,0
United States Virgin Islands,1984,Shooting,0,0,3,0
United States Virgin Islands,1984,Swimming,0,0,28,0
United States Virgin Islands,1988,Athletics,0,0,9,0
United States Virgin Islands,1988,Cycling,0,0,1,0
United States Virgin Islands,1988,Equestrianism,0,0,1,0
United States Virgin Islands,1988,Sailing,0,0,5,1
United States Virgin Islands,1988,Shooting,0,0,2,0
United States Virgin Islands,1988,Swimming,0,0,27,0
United States Virgin Islands,1992,Athletics,0,0,14,0
United States Virgin Islands,1992,Boxing,0,0,2,0
United States Virgin Islands,1992,Cycling,0,0,1,0
United States Virgin Islands,1992,Equestrianism,0,0,1,0
United States Virgin Islands,1992,Sailing,0,0,7,0
United States Virgin Islands,1992,Shooting,0,0,1,0
United States Virgin Islands,1992,Swimming,0,0,8,0
United States Virgin Islands,1996,Athletics,0,0,9,0
United States Virgin Islands,1996,Boxing,0,0,1,0
United States Virgin Islands,1996,Sailing,0,0,2,0
United States Virgin Islands,1996,Shooting,0,0,1,0
United States Virgin Islands,1996,Swimming,0,0,1,0
United States Virgin Islands,2000,Athletics,0,0,3,0
United States Virgin Islands,2000,Equestrianism,0,0,1,0
United States Virgin Islands,2000,Sailing,0,0,2,0
United States Virgin Islands,2000,Shooting,0,0,3,0
United States Virgin Islands,2000,Swimming,0,0,3,0
United States Virgin Islands,2004,Athletics,0,0,3,0
United States Virgin Islands,2004,Sailing,0,0,1,0
United States Virgin Islands,2004,Shooting,0,0,2,0
United States Virgin Islands,2004,Swimming,0,0,3,0
United States Virgin Islands,2008,Athletics,0,0,3,0
United States Virgin Islands,2008,Boxing,0,0,2,0
United States Virgin Islands,2008,Sailing,0,0,1,0
United States Virgin Islands,2008,Shooting,0,0,1,0
United States Virgin Islands,2008,Swimming,0,0,1,0
United States Virgin Islands,2012,Athletics,0,0,6,0
United States Virgin Islands,2012,Sailing,0,0,2,0
United States Virgin Islands,2012,Swimming,0,0,1,0
United States Virgin Islands,2016,Athletics,0,0,3,0
United States Virgin Islands,2016,Boxing,0,0,1,0
United States Virgin Islands,2016,Sailing,0,0,1,0
United States Virgin Islands,2016,Swimming,0,0,2,0
United States-1,1904,Tennis,0,2,0,0
United States-1,1924,Tennis,0,4,2,0
United States-1,1972,Canoeing,0,0,2,0
United States-1,1992,Canoeing,0,2,0,0
United States-1,1996,Beach Volleyball,0,2,2,0
United States-1,2000,Beach Volleyball,0,2,2,0
United States-1,2000,Table Tennis,0,0,4,0
United States-1,2004,Beach Volleyball,0,2,2,0
United States-1,2004,Table Tennis,0,0,2,0
United States-1,2004,Tennis,0,0,4,0
United States-1,2008,Beach Volleyball,0,4,0,0
United States-1,2008,Tennis,2,0,2,0
United States-1,2012,Beach Volleyball,0,2,2,0
United States-1,2012,Tennis,2,4,0,0
United States-1,2016,Beach Volleyball,2,0,2,0
United States-1,2016,Tennis,0,0,4,2
United States-10,1904,Tennis,0,0,2,0
United States-11,1904,Tennis,0,0,2,0
United States-12,1904,Tennis,0,0,2,0
United States-13,1904,Tennis,0,0,2,0
United States-14,1904,Tennis,0,0,2,0
United States-2,1904,Tennis,0,0,0,2
United States-2,1924,Tennis,0,2,2,2
United States-2,1972,Canoeing,0,0,2,0
United States-2,1992,Canoeing,0,0,2,0
United States-2,1996,Beach Volleyball,0,0,2,2
United States-2,2000,Beach Volleyball,0,0,4,0
United States-2,2000,Table Tennis,0,0,4,0
United States-2,2004,Beach Volleyball,2,0,2,0
United States-2,2004,Table Tennis,0,0,2,0
United States-2,2004,Tennis,0,0,4,0
United States-2,2008,Beach Volleyball,0,0,4,0
United States-2,2008,Tennis,0,2,2,0
United States-2,2012,Beach Volleyball,0,0,2,2
United States-2,2012,Tennis,0,0,6,0
United States-2,2016,Beach Volleyball,0,0,4,0
United States-2,2016,Tennis,2,2,2,0
United States-3,1904,Tennis,2,0,0,0
United States-3,1992,Canoeing,0,0,2,0
United States-3,1996,Beach Volleyball,0,0,4,0
United States-4,1904,Tennis,2,0,0,0
United States-5,1904,Tennis,0,0,2,0
United States-6,1904,Tennis,0,0,2,0
United States-7,1904,Tennis,0,0,2,0
United States-8,1904,Tennis,0,0,2,0
United States-9,1904,Tennis,0,0,2,0
United States/France,1900,Tennis,0,0,0,2
United States/Great Britain,1900,Tennis,2,0,2,0
Univ. of Brussels,1900,Football,11,0,0,0
Unknown,1912,Art Competitions,0,0,2,0
Upton Park FC,1900,Football,0,11,0,0
Uragan,1952,Sailing,0,0,2,0
Uruguay,1924,Art Competitions,0,0,1,0
Uruguay,1924,Boxing,0,0,5,0
Uruguay,1924,Fencing,0,0,20,0
Uruguay,1924,Football,0,14,0,0
Uruguay,1928,Football,0,17,0,0
Uruguay,1932,Art Competitions,0,0,5,0
Uruguay,1932,Rowing,1,0,0,0
Uruguay,1936,Basketball,0,0,9,0
Uruguay,1936,Boxing,0,0,7,0
Uruguay,1936,Fencing,0,0,8,0
Uruguay,1936,Rowing,0,0,8,0
Uruguay,1936,Water Polo,0,0,7,0
Uruguay,1948,Art Competitions,0,0,2,0
Uruguay,1948,Athletics,0,0,13,0
Uruguay,1948,Basketball,0,0,13,0
Uruguay,1948,Boxing,0,0,8,0
Uruguay,1948,Cycling,0,0,14,0
Uruguay,1948,Fencing,0,0,9,0
Uruguay,1948,Modern Pentathlon,0,0,3,0
Uruguay,1948,Rowing,2,0,0,1
Uruguay,1948,Sailing,0,0,1,0
Uruguay,1948,Swimming,0,0,3,0
Uruguay,1948,Water Polo,0,0,8,0
Uruguay,1952,Athletics,0,0,2,0
Uruguay,1952,Basketball,12,0,0,0
Uruguay,1952,Boxing,0,0,1,0
Uruguay,1952,Cycling,0,0,13,0
Uruguay,1952,Fencing,0,0,2,0
Uruguay,1952,Modern Pentathlon,0,0,6,0
Uruguay,1952,Rowing,2,0,1,0
Uruguay,1952,Sailing,0,0,1,0
Uruguay,1952,Swimming,0,0,2,0
Uruguay,1956,Athletics,0,0,1,0
Uruguay,1956,Basketball,12,0,0,0
Uruguay,1956,Cycling,0,0,13,0
Uruguay,1956,Fencing,0,0,1,0
Uruguay,1956,Rowing,0,0,2,0
Uruguay,1960,Athletics,0,0,1,0
Uruguay,1960,Basketball,0,0,12,0
Uruguay,1960,Boxing,0,0,3,0
Uruguay,1960,Cycling,0,0,9,0
Uruguay,1960,Equestrianism,0,0,6,0
Uruguay,1960,Fencing,0,0,3,0
Uruguay,1960,Rowing,0,0,5,0
Uruguay,1964,Basketball,0,0,12,0
Uruguay,1964,Boxing,1,0,0,0
Uruguay,1964,Cycling,0,0,14,0
Uruguay,1964,Rowing,0,0,2,0
Uruguay,1968,Athletics,0,0,5,0
Uruguay,1968,Boxing,0,0,4,0
Uruguay,1968,Cycling,0,0,5,0
Uruguay,1968,Fencing,0,0,2,0
Uruguay,1968,Rowing,0,0,5,0
Uruguay,1968,Sailing,0,0,1,0
Uruguay,1968,Shooting,0,0,3,0
Uruguay,1968,Swimming,0,0,25,0
Uruguay,1972,Athletics,0,0,3,0
Uruguay,1972,Boxing,0,0,1,0
Uruguay,1972,Cycling,0,0,8,0
Uruguay,1972,Rowing,0,0,3,0
Uruguay,1972,Swimming,0,0,5,0
Uruguay,1976,Athletics,0,0,1,0
Uruguay,1976,Boxing,0,0,1,0
Uruguay,1976,Cycling,0,0,10,0
Uruguay,1976,Rowing,0,0,1,0
Uruguay,1976,Swimming,0,0,2,0
Uruguay,1984,Basketball,0,0,11,0
Uruguay,1984,Boxing,0,0,1,0
Uruguay,1984,Cycling,0,0,2,0
Uruguay,1984,Sailing,0,0,3,0
Uruguay,1984,Swimming,0,0,6,0
Uruguay,1988,Athletics,0,0,2,0
Uruguay,1988,Boxing,0,0,2,0
Uruguay,1988,Cycling,0,0,3,0
Uruguay,1988,Modern Pentathlon,0,0,1,0
Uruguay,1988,Rowing,0,0,1,0
Uruguay,1988,Sailing,0,0,5,0
Uruguay,1988,Swimming,0,0,3,0
Uruguay,1988,Weightlifting,0,0,1,0
Uruguay,1992,Athletics,0,0,2,0
Uruguay,1992,Boxing,0,0,2,0
Uruguay,1992,Canoeing,0,0,2,0
Uruguay,1992,Cycling,0,0,2,0
Uruguay,1992,Judo,0,0,1,0
Uruguay,1992,Modern Pentathlon,0,0,1,0
Uruguay,1992,Rowing,0,0,1,0
Uruguay,1992,Sailing,0,0,3,0
Uruguay,1992,Shooting,0,0,1,0
Uruguay,1992,Swimming,0,0,2,0
